dt,secu,M001012
2007-03-30,600472_SH_EQ,
2007-03-30,600220_SH_EQ,
2007-03-30,600350_SH_EQ,
2007-03-30,600357_SH_EQ,
2007-03-30,600820_SH_EQ,
2007-03-30,600508_SH_EQ,
2007-03-30,600132_SH_EQ,
2007-03-30,600078_SH_EQ,
2007-03-30,000581_SZ_EQ,
2007-03-30,600628_SH_EQ,
2007-03-30,600073_SH_EQ,
2007-03-30,600500_SH_EQ,
2007-03-30,600348_SH_EQ,
2007-03-30,600717_SH_EQ,
2007-03-30,600871_SH_EQ,
2007-03-30,000488_SZ_EQ,
2007-03-30,600832_SH_EQ,
2007-03-30,600834_SH_EQ,
2007-03-30,600835_SH_EQ,
2007-03-30,600125_SH_EQ,
2007-03-30,600121_SH_EQ,
2007-03-30,000021_SZ_EQ,
2007-03-30,000022_SZ_EQ,
2007-03-30,600637_SH_EQ,
2007-03-30,600635_SH_EQ,
2007-03-30,000708_SZ_EQ,
2007-03-30,000562_SZ_EQ,
2007-03-30,000717_SZ_EQ,
2007-03-30,000012_SZ_EQ,
2007-03-30,000422_SZ_EQ,
2007-03-30,600377_SH_EQ,
2007-03-30,600005_SH_EQ,
2007-03-30,600004_SH_EQ,
2007-03-30,600006_SH_EQ,
2007-03-30,000828_SZ_EQ,
2007-03-30,000825_SZ_EQ,
2007-03-30,000822_SZ_EQ,
2007-03-30,600331_SH_EQ,
2007-03-30,600316_SH_EQ,
2007-03-30,600410_SH_EQ,
2007-03-30,600418_SH_EQ,
2007-03-30,000912_SZ_EQ,
2007-03-30,000917_SZ_EQ,
2007-03-30,000898_SZ_EQ,
2007-03-30,000895_SZ_EQ,
2007-03-30,000897_SZ_EQ,
2007-03-30,600110_SH_EQ,
2007-03-30,600117_SH_EQ,
2007-03-30,000601_SZ_EQ,
2007-03-30,600269_SH_EQ,
2007-03-30,000933_SZ_EQ,
2007-03-30,600602_SH_EQ,
2007-03-30,600601_SH_EQ,
2007-03-30,600205_SH_EQ,
2007-03-30,000786_SZ_EQ,
2007-03-30,600548_SH_EQ,
2007-03-30,600282_SH_EQ,
2007-03-30,600021_SH_EQ,
2007-03-30,600027_SH_EQ,
2007-03-30,600026_SH_EQ,
2007-03-30,600851_SH_EQ,
2007-03-30,600102_SH_EQ,
2007-03-30,600108_SH_EQ,
2007-03-30,000617_SZ_EQ,
2007-03-30,000089_SZ_EQ,
2007-03-30,000088_SZ_EQ,
2007-03-30,600616_SH_EQ,
2007-03-30,000761_SZ_EQ,
2007-03-30,000927_SZ_EQ,
2007-03-30,000401_SZ_EQ,
2007-03-30,000400_SZ_EQ,
2007-03-30,600312_SH_EQ,
2007-03-30,600296_SH_EQ,
2007-03-30,600694_SH_EQ,
2007-03-30,600724_SH_EQ,
2007-03-30,000758_SZ_EQ,
2007-03-30,000807_SZ_EQ,
2007-03-30,000539_SZ_EQ,
2007-03-30,600008_SH_EQ,
2007-03-30,600001_SH_EQ,
2007-03-30,600007_SH_EQ,
2007-03-30,600432_SH_EQ,
2007-03-30,000930_SZ_EQ,
2007-03-30,000937_SZ_EQ,
2007-03-30,600151_SH_EQ,
2007-03-30,600863_SH_EQ,
2007-03-30,600868_SH_EQ,
2007-03-30,600171_SH_EQ,
2007-03-30,000623_SZ_EQ,
2007-03-30,000629_SZ_EQ,
2007-03-30,600997_SH_EQ,
2007-03-30,000099_SZ_EQ,
2007-03-30,000751_SZ_EQ,
2007-03-30,600550_SH_EQ,
2007-03-30,600299_SH_EQ,
2007-03-30,600718_SH_EQ,
2007-03-30,000410_SZ_EQ,
2007-03-30,600308_SH_EQ,
2007-03-30,000997_SZ_EQ,
2007-03-30,000682_SZ_EQ,
2007-03-30,600198_SH_EQ,
2007-03-30,600190_SH_EQ,
2007-03-30,000527_SZ_EQ,
2007-03-30,000520_SZ_EQ,
2007-03-30,000528_SZ_EQ,
2007-03-30,600018_SH_EQ,
2007-03-30,600012_SH_EQ,
2007-03-30,600011_SH_EQ,
2007-03-30,600569_SH_EQ,
2007-03-30,000793_SZ_EQ,
2007-03-30,600675_SH_EQ,
2007-03-30,600874_SH_EQ,
2007-03-30,600160_SH_EQ,
2007-03-30,002025_SZ_EQ,
2007-03-30,000068_SZ_EQ,
2007-03-30,000066_SZ_EQ,
2007-03-30,600236_SH_EQ,
2007-03-30,600062_SH_EQ,
2007-03-30,600200_SH_EQ,
2007-03-30,600627_SH_EQ,
2007-03-30,600333_SH_EQ,
2007-03-30,600332_SH_EQ,
2007-03-30,600498_SH_EQ,
2007-03-30,000983_SZ_EQ,
2007-03-30,600747_SH_EQ,
2007-03-30,600748_SH_EQ,
2007-03-30,000698_SZ_EQ,
2007-03-30,600183_SH_EQ,
2007-03-30,600022_SH_EQ,
2007-03-30,600020_SH_EQ,
2007-03-30,000839_SZ_EQ,
2007-03-30,600881_SH_EQ,
2007-03-30,600884_SH_EQ,
2007-03-30,600887_SH_EQ,
2007-03-30,000725_SZ_EQ,
2007-03-30,002052_SZ_EQ,
2007-03-30,002051_SZ_EQ,
2007-04-30,000001_SZ_EQ,7.10574398674
2007-04-30,000002_SZ_EQ,5.0462891384
2007-04-30,000009_SZ_EQ,6.56366509791
2007-04-30,000039_SZ_EQ,4.66191479254
2007-04-30,000060_SZ_EQ,6.11676520453
2007-04-30,000061_SZ_EQ,5.88412858939
2007-04-30,000063_SZ_EQ,4.13317958875
2007-04-30,000069_SZ_EQ,10.9429597596
2007-04-30,000157_SZ_EQ,8.30545497406
2007-04-30,000402_SZ_EQ,5.03050226255
2007-04-30,000425_SZ_EQ,7.03660329485
2007-04-30,000538_SZ_EQ,14.7123276861
2007-04-30,000568_SZ_EQ,14.3459627273
2007-04-30,000625_SZ_EQ,3.43877240886
2007-04-30,000630_SZ_EQ,3.40181642044
2007-04-30,000651_SZ_EQ,6.36187303102
2007-04-30,000709_SZ_EQ,2.75464662329
2007-04-30,000729_SZ_EQ,3.0410829623
2007-04-30,000768_SZ_EQ,8.12701620456
2007-04-30,000778_SZ_EQ,3.17999643936
2007-04-30,000792_SZ_EQ,12.2706060864
2007-04-30,000800_SZ_EQ,3.49174852505
2007-04-30,000858_SZ_EQ,10.7284092906
2007-04-30,002024_SZ_EQ,17.0477823082
2007-04-30,600000_SH_EQ,4.56052073879
2007-04-30,600009_SH_EQ,6.39031637708
2007-04-30,600010_SH_EQ,3.32562054825
2007-04-30,600015_SH_EQ,4.67781423314
2007-04-30,600016_SH_EQ,6.48559714871
2007-04-30,600019_SH_EQ,2.30335392942
2007-04-30,600028_SH_EQ,3.53924514166
2007-04-30,600029_SH_EQ,4.02146480757
2007-04-30,600030_SH_EQ,12.4439593693
2007-04-30,600031_SH_EQ,9.71610087023
2007-04-30,600036_SH_EQ,4.99512504213
2007-04-30,600048_SH_EQ,8.91945242812
2007-04-30,600050_SH_EQ,2.47732315211
2007-04-30,600066_SH_EQ,6.83562538006
2007-04-30,600068_SH_EQ,3.83900489597
2007-04-30,600085_SH_EQ,5.8836889121
2007-04-30,600100_SH_EQ,5.03560106337
2007-04-30,600104_SH_EQ,2.8380698483
2007-04-30,600118_SH_EQ,20.0800724198
2007-04-30,600150_SH_EQ,18.0434104496
2007-04-30,600153_SH_EQ,3.75165743822
2007-04-30,600170_SH_EQ,3.30123584856
2007-04-30,600177_SH_EQ,6.16571542889
2007-04-30,600188_SH_EQ,3.09842585529
2007-04-30,600196_SH_EQ,3.98570692289
2007-04-30,600221_SH_EQ,3.90785340439
2007-04-30,600256_SH_EQ,5.37699232025
2007-04-30,600271_SH_EQ,5.54804121666
2007-04-30,600309_SH_EQ,17.3708822436
2007-04-30,600362_SH_EQ,5.47826383659
2007-04-30,600383_SH_EQ,4.93146873429
2007-04-30,600415_SH_EQ,8.15539655157
2007-04-30,600489_SH_EQ,15.2500754154
2007-04-30,600519_SH_EQ,15.4723557324
2007-04-30,600547_SH_EQ,11.4000408012
2007-04-30,600583_SH_EQ,9.11961788667
2007-04-30,600585_SH_EQ,6.95742956595
2007-04-30,600600_SH_EQ,4.76250773852
2007-04-30,600642_SH_EQ,4.09545870499
2007-04-30,600649_SH_EQ,3.2246875016
2007-04-30,600660_SH_EQ,7.54256157473
2007-04-30,600690_SH_EQ,3.36322740408
2007-04-30,600739_SH_EQ,15.4488163063
2007-04-30,600741_SH_EQ,3.40180358143
2007-04-30,600795_SH_EQ,3.69945175702
2007-04-30,600839_SH_EQ,1.90245478871
2007-04-30,600875_SH_EQ,9.01185293043
2007-04-30,600900_SH_EQ,4.14651810334
2007-04-30,601006_SH_EQ,5.16913361526
2007-04-30,601111_SH_EQ,3.91069335727
2007-04-30,601166_SH_EQ,4.76740706408
2007-04-30,601318_SH_EQ,5.50358729269
2007-04-30,601398_SH_EQ,3.87440621131
2007-04-30,601600_SH_EQ,
2007-04-30,601628_SH_EQ,10.187396378
2007-04-30,601988_SH_EQ,3.57838307976
2007-04-30,000503_SZ_EQ,8.27087314124
2007-04-30,000932_SZ_EQ,2.13329237923
2007-04-30,600087_SH_EQ,
2007-04-30,600089_SH_EQ,4.63212006047
2007-04-30,600088_SH_EQ,7.54983407159
2007-04-30,600307_SH_EQ,2.24023083671
2007-04-30,600770_SH_EQ,10.179342687
2007-04-30,600779_SH_EQ,6.58059016566
2007-04-30,600033_SH_EQ,3.68808444969
2007-04-30,600035_SH_EQ,3.3544452668
2007-04-30,600037_SH_EQ,6.11548750926
2007-04-30,600428_SH_EQ,5.1514165333
2007-04-30,600549_SH_EQ,6.65277115922
2007-04-30,600210_SH_EQ,4.91726163443
2007-04-30,000900_SZ_EQ,2.72784041344
2007-04-30,600895_SH_EQ,6.28691643713
2007-04-30,600143_SH_EQ,16.0636148177
2007-04-30,000652_SZ_EQ,12.4471599466
2007-04-30,600754_SH_EQ,6.3205332626
2007-04-30,600361_SH_EQ,5.29472240533
2007-04-30,600598_SH_EQ,3.97635550044
2007-04-30,600597_SH_EQ,5.02283841454
2007-04-30,600596_SH_EQ,7.95960329332
2007-04-30,600591_SH_EQ,
2007-04-30,000031_SZ_EQ,9.07109763732
2007-04-30,600639_SH_EQ,5.9839266488
2007-04-30,600631_SH_EQ,
2007-04-30,000680_SZ_EQ,4.91340431449
2007-04-30,600267_SH_EQ,4.49799794776
2007-04-30,600266_SH_EQ,5.18238215932
2007-04-30,601001_SH_EQ,4.63333799686
2007-04-30,600096_SH_EQ,4.5356682856
2007-04-30,600098_SH_EQ,3.55824163599
2007-04-30,600161_SH_EQ,16.7793462774
2007-04-30,600761_SH_EQ,4.95940638787
2007-04-30,600535_SH_EQ,5.04036188323
2007-04-30,600320_SH_EQ,9.10804349083
2007-04-30,000970_SZ_EQ,8.04507691135
2007-04-30,600588_SH_EQ,7.08511416028
2007-04-30,600270_SH_EQ,3.93354463163
2007-04-30,000059_SZ_EQ,4.09401503365
2007-04-30,600879_SH_EQ,8.90078381989
2007-04-30,600688_SH_EQ,4.34219780742
2007-04-30,000869_SZ_EQ,13.1662724741
2007-04-30,000767_SZ_EQ,4.47188336855
2007-04-30,600886_SH_EQ,4.92296049815
2007-04-30,000550_SZ_EQ,4.15675953378
2007-04-30,000559_SZ_EQ,6.95034249927
2007-04-30,600456_SH_EQ,7.64795241227
2007-04-30,000636_SZ_EQ,3.62659806362
2007-04-30,600797_SH_EQ,6.78158202631
2007-04-30,600809_SH_EQ,11.3536328828
2007-04-30,600808_SH_EQ,2.40907804881
2007-04-30,601607_SH_EQ,4.58103550238
2007-04-30,600058_SH_EQ,5.30619164876
2007-04-30,600521_SH_EQ,4.95335684943
2007-04-30,000969_SZ_EQ,4.94847008128
2007-04-30,000960_SZ_EQ,7.66100970278
2007-04-30,000962_SZ_EQ,5.05596847388
2007-04-30,600970_SH_EQ,9.07939514317
2007-04-30,600643_SH_EQ,
2007-04-30,600123_SH_EQ,4.12904433758
2007-04-30,000024_SZ_EQ,6.31571875108
2007-04-30,000027_SZ_EQ,3.77957694575
2007-04-30,000029_SZ_EQ,8.29933406548
2007-04-30,000100_SZ_EQ,4.2968745822
2007-04-30,002008_SZ_EQ,14.2144900848
2007-04-30,000878_SZ_EQ,4.37884438833
2007-04-30,000875_SZ_EQ,2.67335261007
2007-04-30,000541_SZ_EQ,3.21668416711
2007-04-30,600460_SH_EQ,7.93460147189
2007-04-30,600663_SH_EQ,7.05814761543
2007-04-30,600662_SH_EQ,5.54334746418
2007-04-30,600786_SH_EQ,
2007-04-30,600787_SH_EQ,5.54257868792
2007-04-30,600780_SH_EQ,5.80764481689
2007-04-30,600812_SH_EQ,6.51109357402
2007-04-30,600811_SH_EQ,7.44198241235
2007-04-30,600060_SH_EQ,2.13502259192
2007-04-30,600497_SH_EQ,13.3774723631
2007-04-30,600653_SH_EQ,8.49593524996
2007-04-30,600655_SH_EQ,5.87857820802
2007-04-30,000036_SZ_EQ,6.12528718384
2007-04-30,000423_SZ_EQ,5.09380512956
2007-04-30,600472_SH_EQ,
2007-04-30,600220_SH_EQ,4.15016938507
2007-04-30,600350_SH_EQ,3.87182513936
2007-04-30,600357_SH_EQ,
2007-04-30,600820_SH_EQ,3.864071603
2007-04-30,600508_SH_EQ,4.39839623747
2007-04-30,600132_SH_EQ,15.6596221725
2007-04-30,600078_SH_EQ,5.69790741394
2007-04-30,000581_SZ_EQ,4.28383153554
2007-04-30,600501_SH_EQ,6.65218478516
2007-04-30,600628_SH_EQ,6.10394234887
2007-04-30,600073_SH_EQ,5.28495270936
2007-04-30,600500_SH_EQ,6.97952743018
2007-04-30,600348_SH_EQ,3.43351831525
2007-04-30,600717_SH_EQ,5.66846539411
2007-04-30,600871_SH_EQ,5.78598057388
2007-04-30,000488_SZ_EQ,2.46787778988
2007-04-30,600832_SH_EQ,11.3538367599
2007-04-30,600834_SH_EQ,6.36221778103
2007-04-30,600835_SH_EQ,5.16545780847
2007-04-30,600125_SH_EQ,8.26421570499
2007-04-30,600121_SH_EQ,4.83643325018
2007-04-30,000021_SZ_EQ,4.2816350077
2007-04-30,000022_SZ_EQ,6.80732938598
2007-04-30,600637_SH_EQ,2.70311851718
2007-04-30,600635_SH_EQ,6.79192533462
2007-04-30,000708_SZ_EQ,4.29827560298
2007-04-30,000562_SZ_EQ,13.6129840779
2007-04-30,000717_SZ_EQ,2.09754427812
2007-04-30,000012_SZ_EQ,6.37523601541
2007-04-30,000422_SZ_EQ,5.303520194
2007-04-30,600377_SH_EQ,2.85897787779
2007-04-30,600005_SH_EQ,2.96251209028
2007-04-30,600004_SH_EQ,3.57249536918
2007-04-30,600006_SH_EQ,3.2180747928
2007-04-30,000828_SZ_EQ,5.19734167266
2007-04-30,000825_SZ_EQ,4.7408262495
2007-04-30,000822_SZ_EQ,3.53368600957
2007-04-30,600331_SH_EQ,8.76657275454
2007-04-30,600316_SH_EQ,5.17091150715
2007-04-30,600410_SH_EQ,9.47731601521
2007-04-30,600418_SH_EQ,3.08953239713
2007-04-30,000912_SZ_EQ,3.9464307047
2007-04-30,000917_SZ_EQ,4.20760374253
2007-04-30,000898_SZ_EQ,3.21855852923
2007-04-30,000895_SZ_EQ,7.41062697971
2007-04-30,000897_SZ_EQ,6.9672588756
2007-04-30,600110_SH_EQ,7.45872466612
2007-04-30,600117_SH_EQ,2.95444949837
2007-04-30,000601_SZ_EQ,2.31465109728
2007-04-30,600269_SH_EQ,2.93282955913
2007-04-30,000933_SZ_EQ,6.49198038662
2007-04-30,600602_SH_EQ,2.82282280646
2007-04-30,600601_SH_EQ,5.47085699737
2007-04-30,000786_SZ_EQ,4.0057539811
2007-04-30,600548_SH_EQ,3.00071283791
2007-04-30,600282_SH_EQ,3.18077803391
2007-04-30,600021_SH_EQ,2.29436253455
2007-04-30,600027_SH_EQ,3.81447078957
2007-04-30,600026_SH_EQ,4.70091220962
2007-04-30,600851_SH_EQ,9.88133182397
2007-04-30,600102_SH_EQ,
2007-04-30,600108_SH_EQ,9.16692050266
2007-04-30,000617_SZ_EQ,10.6489165951
2007-04-30,000089_SZ_EQ,5.19154116345
2007-04-30,000088_SZ_EQ,6.04681030785
2007-04-30,600616_SH_EQ,12.4637686637
2007-04-30,000761_SZ_EQ,2.61944654797
2007-04-30,000927_SZ_EQ,5.45448321074
2007-04-30,000401_SZ_EQ,4.76988685676
2007-04-30,000400_SZ_EQ,3.05585494371
2007-04-30,600312_SH_EQ,6.32691989242
2007-04-30,600694_SH_EQ,5.107399298
2007-04-30,600724_SH_EQ,5.28940044557
2007-04-30,000758_SZ_EQ,10.6852945771
2007-04-30,000807_SZ_EQ,8.13685319913
2007-04-30,000539_SZ_EQ,4.11817322744
2007-04-30,600008_SH_EQ,5.94625053152
2007-04-30,600001_SH_EQ,
2007-04-30,600007_SH_EQ,4.09347869661
2007-04-30,600432_SH_EQ,11.5092700017
2007-04-30,000930_SZ_EQ,5.82478014782
2007-04-30,000937_SZ_EQ,3.50421666519
2007-04-30,600151_SH_EQ,8.83467585041
2007-04-30,600863_SH_EQ,3.63000273788
2007-04-30,600868_SH_EQ,6.52986349601
2007-04-30,600171_SH_EQ,3.82390228338
2007-04-30,000623_SZ_EQ,11.8551430477
2007-04-30,000629_SZ_EQ,2.93299949935
2007-04-30,600997_SH_EQ,4.82316929503
2007-04-30,000099_SZ_EQ,4.5253829273
2007-04-30,000751_SZ_EQ,5.13122114105
2007-04-30,600550_SH_EQ,9.17014201146
2007-04-30,600299_SH_EQ,10.9923600245
2007-04-30,600718_SH_EQ,6.81215599711
2007-04-30,000410_SZ_EQ,8.8661229989
2007-04-30,600308_SH_EQ,3.80268405133
2007-04-30,000997_SZ_EQ,6.85428356385
2007-04-30,000682_SZ_EQ,5.99983332284
2007-04-30,600198_SH_EQ,30.937584324
2007-04-30,600190_SH_EQ,6.40951721279
2007-04-30,000527_SZ_EQ,6.29881578354
2007-04-30,000520_SZ_EQ,5.75471022513
2007-04-30,000528_SZ_EQ,5.3918719625
2007-04-30,600018_SH_EQ,9.37695445128
2007-04-30,600012_SH_EQ,3.12624156535
2007-04-30,600011_SH_EQ,3.57640876744
2007-04-30,600569_SH_EQ,2.52017553541
2007-04-30,000793_SZ_EQ,9.86303714849
2007-04-30,600675_SH_EQ,6.19700998511
2007-04-30,600874_SH_EQ,5.04162270658
2007-04-30,600160_SH_EQ,3.73099874242
2007-04-30,002025_SZ_EQ,8.52112381378
2007-04-30,000068_SZ_EQ,4.01677298941
2007-04-30,000066_SZ_EQ,3.51895363299
2007-04-30,600236_SH_EQ,5.89567095563
2007-04-30,600062_SH_EQ,3.76870544092
2007-04-30,600200_SH_EQ,5.54130422223
2007-04-30,600627_SH_EQ,
2007-04-30,600333_SH_EQ,3.70731216276
2007-04-30,600332_SH_EQ,4.06338158948
2007-04-30,600498_SH_EQ,2.55714014863
2007-04-30,000983_SZ_EQ,4.6312210947
2007-04-30,600747_SH_EQ,7.27718205689
2007-04-30,600748_SH_EQ,7.50826920016
2007-04-30,000698_SZ_EQ,3.22516584773
2007-04-30,600183_SH_EQ,7.24346143768
2007-04-30,600022_SH_EQ,3.54391118425
2007-04-30,600020_SH_EQ,3.01517998818
2007-04-30,000839_SZ_EQ,4.87445256109
2007-04-30,600881_SH_EQ,10.4432370057
2007-04-30,600884_SH_EQ,4.95896569927
2007-04-30,600887_SH_EQ,5.3583260006
2007-04-30,000725_SZ_EQ,5.75560661938
2007-04-30,002052_SZ_EQ,8.85748939876
2007-04-30,002051_SZ_EQ,5.55163209833
2007-05-31,000001_SZ_EQ,7.85602292792
2007-05-31,000002_SZ_EQ,8.12625598747
2007-05-31,000009_SZ_EQ,8.23896247528
2007-05-31,000039_SZ_EQ,6.31952331188
2007-05-31,000060_SZ_EQ,6.69640152629
2007-05-31,000061_SZ_EQ,5.88412858939
2007-05-31,000063_SZ_EQ,4.73088724049
2007-05-31,000069_SZ_EQ,15.6694963694
2007-05-31,000157_SZ_EQ,11.2428610445
2007-05-31,000402_SZ_EQ,8.29526088893
2007-05-31,000425_SZ_EQ,7.57969683774
2007-05-31,000538_SZ_EQ,15.8061013187
2007-05-31,000568_SZ_EQ,14.3459627273
2007-05-31,000625_SZ_EQ,3.6947328147
2007-05-31,000630_SZ_EQ,3.97915939653
2007-05-31,000651_SZ_EQ,7.00876073219
2007-05-31,000709_SZ_EQ,3.11758992839
2007-05-31,000729_SZ_EQ,3.52346163908
2007-05-31,000768_SZ_EQ,9.2867342249
2007-05-31,000778_SZ_EQ,3.91470677623
2007-05-31,000792_SZ_EQ,13.9509541313
2007-05-31,000800_SZ_EQ,3.52707818972
2007-05-31,000858_SZ_EQ,12.6147560728
2007-05-31,002024_SZ_EQ,22.408167467
2007-05-31,600000_SH_EQ,5.72353829523
2007-05-31,600009_SH_EQ,6.81450905218
2007-05-31,600010_SH_EQ,3.50292931611
2007-05-31,600015_SH_EQ,4.59359252151
2007-05-31,600016_SH_EQ,6.67004533818
2007-05-31,600019_SH_EQ,2.47641451088
2007-05-31,600028_SH_EQ,4.6429143422
2007-05-31,600029_SH_EQ,4.22187003054
2007-05-31,600030_SH_EQ,11.3946719047
2007-05-31,600031_SH_EQ,11.1485425116
2007-05-31,600036_SH_EQ,5.57237369877
2007-05-31,600048_SH_EQ,12.4735294978
2007-05-31,600050_SH_EQ,2.66082857078
2007-05-31,600066_SH_EQ,7.65229934363
2007-05-31,600068_SH_EQ,4.36127764961
2007-05-31,600085_SH_EQ,7.49661912638
2007-05-31,600100_SH_EQ,5.31939682601
2007-05-31,600104_SH_EQ,2.99990693283
2007-05-31,600118_SH_EQ,26.739115981
2007-05-31,600150_SH_EQ,22.6921408461
2007-05-31,600153_SH_EQ,3.79678046582
2007-05-31,600170_SH_EQ,3.03547598151
2007-05-31,600177_SH_EQ,7.09789702721
2007-05-31,600188_SH_EQ,4.09140894859
2007-05-31,600196_SH_EQ,4.9017521974
2007-05-31,600221_SH_EQ,3.75313634752
2007-05-31,600256_SH_EQ,5.0477887088
2007-05-31,600271_SH_EQ,6.28232167752
2007-05-31,600309_SH_EQ,19.8236860361
2007-05-31,600362_SH_EQ,5.55023147457
2007-05-31,600383_SH_EQ,7.44175801949
2007-05-31,600415_SH_EQ,9.48256953338
2007-05-31,600489_SH_EQ,13.9164816984
2007-05-31,600519_SH_EQ,16.53443842
2007-05-31,600547_SH_EQ,10.2673860079
2007-05-31,600583_SH_EQ,11.8261521612
2007-05-31,600585_SH_EQ,11.803174163
2007-05-31,600600_SH_EQ,6.20651189271
2007-05-31,600642_SH_EQ,3.90570772252
2007-05-31,600649_SH_EQ,3.9880599998
2007-05-31,600660_SH_EQ,8.24218080206
2007-05-31,600690_SH_EQ,3.78511818673
2007-05-31,600739_SH_EQ,16.0533352052
2007-05-31,600741_SH_EQ,4.31126535875
2007-05-31,600795_SH_EQ,3.81641036926
2007-05-31,600839_SH_EQ,1.88610716432
2007-05-31,600875_SH_EQ,9.22352299338
2007-05-31,600900_SH_EQ,4.63010389595
2007-05-31,601006_SH_EQ,5.33088881683
2007-05-31,601111_SH_EQ,4.24026874812
2007-05-31,601166_SH_EQ,
2007-05-31,601318_SH_EQ,5.09322110276
2007-05-31,601328_SH_EQ,6.9279857656
2007-05-31,601398_SH_EQ,3.91729631697
2007-05-31,601600_SH_EQ,
2007-05-31,601628_SH_EQ,9.05002799484
2007-05-31,601988_SH_EQ,3.64842260623
2007-05-31,601998_SH_EQ,13.0744838214
2007-05-31,000503_SZ_EQ,8.7931873956
2007-05-31,000932_SZ_EQ,2.10079112595
2007-05-31,600087_SH_EQ,
2007-05-31,600089_SH_EQ,4.63212006047
2007-05-31,600088_SH_EQ,8.93635573166
2007-05-31,600307_SH_EQ,2.20663787196
2007-05-31,600770_SH_EQ,10.9020390617
2007-05-31,600779_SH_EQ,7.57147441647
2007-05-31,600033_SH_EQ,3.83406218111
2007-05-31,600035_SH_EQ,3.53296153718
2007-05-31,600037_SH_EQ,7.86614569889
2007-05-31,600428_SH_EQ,5.72406461885
2007-05-31,600549_SH_EQ,6.92870651723
2007-05-31,600210_SH_EQ,4.6823071536
2007-05-31,000900_SZ_EQ,2.60540081242
2007-05-31,600895_SH_EQ,8.8484192028
2007-05-31,600143_SH_EQ,17.4676860385
2007-05-31,000652_SZ_EQ,12.4471599466
2007-05-31,600754_SH_EQ,5.48259468428
2007-05-31,600361_SH_EQ,7.85676131318
2007-05-31,600598_SH_EQ,4.41268436488
2007-05-31,600597_SH_EQ,6.52923206849
2007-05-31,600596_SH_EQ,9.7848921746
2007-05-31,600591_SH_EQ,
2007-05-31,000031_SZ_EQ,10.1973061476
2007-05-31,600639_SH_EQ,7.41982253877
2007-05-31,600631_SH_EQ,
2007-05-31,000680_SZ_EQ,5.6909588782
2007-05-31,600267_SH_EQ,5.49601290074
2007-05-31,600266_SH_EQ,8.04244797911
2007-05-31,601001_SH_EQ,5.91713441916
2007-05-31,600096_SH_EQ,4.51380964326
2007-05-31,600098_SH_EQ,3.49457041608
2007-05-31,600161_SH_EQ,18.424482307
2007-05-31,600761_SH_EQ,6.00380846066
2007-05-31,600535_SH_EQ,5.96431139117
2007-05-31,600320_SH_EQ,9.11302328498
2007-05-31,000970_SZ_EQ,7.05166690246
2007-05-31,600588_SH_EQ,7.47151436836
2007-05-31,600270_SH_EQ,4.16100290072
2007-05-31,000059_SZ_EQ,4.1631123338
2007-05-31,600879_SH_EQ,9.36066972108
2007-05-31,600688_SH_EQ,4.8977178508
2007-05-31,000869_SZ_EQ,14.4287917525
2007-05-31,000767_SZ_EQ,5.48347637472
2007-05-31,600886_SH_EQ,4.70153343939
2007-05-31,000550_SZ_EQ,4.35833240764
2007-05-31,000559_SZ_EQ,6.40163124933
2007-05-31,600456_SH_EQ,8.07725970813
2007-05-31,000636_SZ_EQ,3.6520478746
2007-05-31,600797_SH_EQ,7.13819457809
2007-05-31,600809_SH_EQ,13.6979191759
2007-05-31,600808_SH_EQ,2.68379747543
2007-05-31,601607_SH_EQ,5.26207889981
2007-05-31,600058_SH_EQ,6.49382465599
2007-05-31,600521_SH_EQ,6.69407140117
2007-05-31,000969_SZ_EQ,4.06904584032
2007-05-31,000960_SZ_EQ,9.30063539562
2007-05-31,000962_SZ_EQ,5.02232319063
2007-05-31,600970_SH_EQ,11.6213097721
2007-05-31,600643_SH_EQ,
2007-05-31,600123_SH_EQ,4.62605893377
2007-05-31,000024_SZ_EQ,10.7509517914
2007-05-31,000027_SZ_EQ,4.53789970875
2007-05-31,000029_SZ_EQ,8.46224356732
2007-05-31,000100_SZ_EQ,5.85709894505
2007-05-31,002008_SZ_EQ,13.7254384966
2007-05-31,000878_SZ_EQ,5.12976961747
2007-05-31,000875_SZ_EQ,2.67335261007
2007-05-31,000541_SZ_EQ,3.83309721235
2007-05-31,600460_SH_EQ,7.39628222009
2007-05-31,600663_SH_EQ,7.72768467192
2007-05-31,600662_SH_EQ,7.49229169667
2007-05-31,600786_SH_EQ,
2007-05-31,600787_SH_EQ,5.20096545854
2007-05-31,600780_SH_EQ,6.04988234835
2007-05-31,600812_SH_EQ,6.89560697406
2007-05-31,600811_SH_EQ,7.7249575787
2007-05-31,600060_SH_EQ,2.04947607715
2007-05-31,600497_SH_EQ,12.4754485123
2007-05-31,600653_SH_EQ,8.34383410737
2007-05-31,600655_SH_EQ,6.58506543482
2007-05-31,000036_SZ_EQ,6.63281097907
2007-05-31,000423_SZ_EQ,6.42213853442
2007-05-31,600472_SH_EQ,
2007-05-31,600220_SH_EQ,4.44771411752
2007-05-31,600350_SH_EQ,3.88897608128
2007-05-31,600357_SH_EQ,
2007-05-31,600820_SH_EQ,3.75334508388
2007-05-31,600508_SH_EQ,4.68938428372
2007-05-31,600132_SH_EQ,17.0784176179
2007-05-31,600078_SH_EQ,5.1387408375
2007-05-31,000581_SZ_EQ,3.86652503599
2007-05-31,600501_SH_EQ,6.45284430344
2007-05-31,600628_SH_EQ,7.81857270107
